id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
82194,37478,Super Robot Taisen Compact 2 Dai-3-Bu: Ginga Kessen-hen,NULL,2001-02-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
82441,3677,DDRMAX Dance Dance Revolution 6thMIX,NULL,2001-10-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
82712,6482,Jurassic Park III: Island Attack,NULL,2001-08-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
83163,37356,Raku Jongg,NULL,2001-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
83420,174553,Rammy No Daibouken,NULL,2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
83596,9122,Stunt GP,NULL,2001-04-06 00:00:00.000,3,NULL,70.0000,1,NULL,NULL
84187,43286,Bass Strike,NULL,2001-10-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84375,46967,Rally Championship Xtreme,NULL,2001-12-02 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
84418,137524,Culdcept II,NULL,2001-07-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84552,2795,Rugrats: Castle Capers,NULL,2001-09-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84649,45080,F1 World Grand Prix 2000,NULL,2001-03-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84753,44732,Gensō Suikogaiden Vol. 2 Duel at Crystal Valley,NULL,2001-04-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84977,3960,Jeremy McGrath Supercross World,NULL,2001-02-15 00:00:00.000,1,NULL,24.0000,1,42.0000,1
85147,71926,America: No Peace Beyond the Line,NULL,2001-01-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
85199,141213,Dark Mist - The Wizard Vanishes,NULL,2001-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
85206,49358,Planet of the Apes,NULL,2001-12-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
85216,37318,Soroban Gu,NULL,2001-01-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
85472,49343,Total Soccer Manager,NULL,2001-06-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
85534,43277,Silent Hill 2 (Special 2 Disc Set),NULL,2001-11-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
85745,12473,Road to India: Between Hell and Nirvana,NULL,2001-12-31 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
85862,46976,Diablo: Battle Chest,NULL,2001-10-26 00:00:00.000,1,NULL,NULL,NULL,88.8156,7
85935,11704,Warcraft Adventures: Lord of the Clans,NULL,2001-10-01 00:00:00.000,1,3,NULL,NULL,NULL,NULL
86029,75444,SNK vs. Capcom: Match of the Millenium (Best Collection),NULL,2001-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
86489,43527,Victorious Boxers: Ippo's Road to Glory,NULL,2001-12-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
86643,132153,Atlantis: The Lost Games,NULL,2001-05-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
86697,9427,Earth and Sky,NULL,2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
86947,17,Fallout Tactics: Brotherhood of Steel,NULL,2001-03-15 00:00:00.000,20,NULL,NULL,NULL,69.6740,69
87139,77189,Gadget Tycoon,"Gadget Tycoon is a management sim that puts you in charge of designing, developing and distributing futuristic gizmos. You compete with rival companies to create the best products and to discover technology that you can patent (and then charge your rivals for). You start with a dilapidated warehouse and a little money. You build up your business by researching technology, choosing employees to hire and buying equipment. You can play the game as an honest businessperson or you can get dirty and spend your time sabotaging your opponents.",2001-01-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
87147,63530,Favorite Dear: Enkan no Monogatari,NULL,2001-09-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
87187,63466,Gekisha Boy 2,NULL,2001-05-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
87213,58522,League Series Baseball 2,NULL,2001-05-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
87227,43289,Tokyo Xtreme Racer zero,NULL,2001-06-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
87419,37351,SD Gundam Eiyuuden: Musha Densetsu,NULL,2001-04-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
87465,79563,WarHeads SE,NULL,2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
87724,40106,Death Crimson OX,NULL,2001-06-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
88016,44780,Puyo Puyo Box,NULL,2001-01-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
88212,10634,NBA Hoopz,NULL,2001-02-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
88503,5733,Azurik: Rise of Perathia,NULL,2001-11-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
88758,75441,SNK vs Capcom Cardfighters Clash 2: Expand Edition,NULL,2001-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
89414,104981,Hermina and Culus: Atelier Lilie Another Story,NULL,2001-12-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
89498,33969,Vanishing Point,NULL,2001-01-04 00:00:00.000,3,NULL,NULL,NULL,NULL,NULL
89596,4226,Universal Studios Theme Parks Adventure,NULL,2001-12-07 00:00:00.000,NULL,NULL,NULL,NULL,39.0000,2
89638,61337,Dynamite Soccer 98,NULL,2001-08-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
89727,22048,Virtua Tennis 2,NULL,2001-11-24 00:00:00.000,2,NULL,75.0000,1,88.4331,15
90139,3475,Dr. Mario 64,NULL,2001-04-08 00:00:00.000,2,NULL,NULL,NULL,61.0286,8
90147,44884,Looney Tunes: Sheep Raider,NULL,2001-10-27 00:00:00.000,NULL,NULL,NULL,NULL,77.5133,7
90184,62557,Initial D: Takahashi Ryosuke no Typing Saisoku Riron,NULL,2001-10-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
90242,18048,Air Trix,NULL,2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
90413,16617,Super Mario World: Super Mario Advance 2,NULL,2001-12-14 00:00:00.000,21,NULL,92.0000,2,89.3817,44
90414,138012,True Love Story 3,NULL,2001-04-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
90478,94496,Torrente,NULL,2001-06-21 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
90756,4046,NHL Hitz 2002,NULL,2001-09-24 00:00:00.000,3,NULL,60.0000,2,60.1686,5
90981,46514,Vectopia,NULL,2001-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91048,10471,Jekyll & Hyde,NULL,2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91170,94356,The Fear,NULL,2001-07-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91180,49938,E.T. The Extra-Terrestrial: Digital Companion,NULL,2001-11-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91182,3667,Shrek,NULL,2001-11-15 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
91326,49899,X-Men: Wolverine's Rage,NULL,2001-06-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91470,145009,Biohazard: 5th Anniversary Special Package,NULL,2001-03-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91474,8009,Powerpuff Girls: Mojo Jojo's Pet Project,NULL,2001-09-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91572,49155,Denki Blocks!,NULL,2001-11-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91672,49937,E.T. The Extra-Terrestrial: Escape from Planet Earth,NULL,2001-12-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91870,13064,Summon Night 2,NULL,2001-08-02 00:00:00.000,1,NULL,NULL,NULL,65.0000,0
91893,49926,Harley Davidson: Race Across America,NULL,2001-01-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92039,64474,Forget Me Not: Palette,NULL,2001-04-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92063,131378,Konoha Challenge,NULL,2001-12-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92104,1997,AquaNox,NULL,2001-11-30 00:00:00.000,3,NULL,60.0000,1,65.9850,15
92135,45789,The Next Tetris On-Line Edition,NULL,2001-01-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92259,49930,The Flintstones: BurgerTime in Bedrock,NULL,2001-06-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92264,78163,Yu-Gi-Oh! Duel Monsters 5 Expert 1,NULL,2001-07-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92321,45298,Cabela's Big Game Hunter: Ultimate Challenge,NULL,2001-12-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92530,21751,Time Crisis: 2nd Strike,NULL,2001-09-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92611,49966,Mary-Kate and Ashley: Winners Circle,NULL,2001-04-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92647,71725,Antz Racing,NULL,2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92816,71606,Super Robot Pinball,NULL,2001-02-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
93161,16967,Europe Racer,NULL,2001-09-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
93395,57050,Mr. Golf,NULL,2001-05-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
93617,653,Commandos 2: Men of Courage,NULL,2001-09-20 00:00:00.000,58,NULL,90.0000,1,86.7878,129
93699,51357,Zoombinis: Logical Journey,NULL,2001-10-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
93804,92272,3D Pocket Pool,NULL,2001-03-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
93879,80574,CoLoBot,NULL,2001-12-31 00:00:00.000,2,1,NULL,NULL,NULL,NULL
93905,43766,Army Men: Omega Soldier,NULL,2001-05-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
93924,711,Microsoft Flight Simulator 2002: Professional Edition,NULL,2001-10-19 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
93968,141154,Die goldene Maske,NULL,2001-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
94083,37555,Dark Eyes: BattleGate,"This game is an original game for WonderSwan, which was created based on the war on the planet Fair Hope, which is the setting of the online game ""Dark Eyes"" for personal computers. 
 
The planet Fairhope is home to two races, Ogal and Infan. However, the planet Fairhope was divided into two areas on the ground by the huge mountain range shut range, and in each area, Ogal and Infan built their own civilization without knowing each other's existence. 
 
Blessed with a rich natural environment, Ogal has developed technologies that utilize the power of nature as it is, such as plant cultivation and monster breeding. Infan has developed technologies such as item processing and resource mining to overcome the harsh natural environment. However, it's finally time for these two races to meet !? And the contact between the two different civilizations evolved into a great war that bisected the entire planet ... 
The player first selects whether to play in the Ogal or Infan race and starts the game. The game consists of three parts, the first part is a campaign within the race, the second part is a full-scale war of Ogal Infan, and the third part is a post-war talk",2001-03-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
94240,165061,Super Masao 2,"The main character, Masao, embarked on a journey of adventure on land, sea, and air to find the millennium star with a human-looking face.",2001-09-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
94395,1674,DoDonPachi II,NULL,2001-05-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
94489,178555,Monster Racer,NULL,2001-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
94638,145651,Dark Quest,NULL,2001-02-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95175,5888,Powerpuff Girls: Mojo Jojo A-Go-Go,NULL,2001-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95224,112542,Simple 1500 Series Vol. 074 The Horror Mystery The Sangeki Yakata Cabin Hakushaku no Fukkatsu,NULL,2001-09-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95234,23556,Hugo: Black Diamond Fever,NULL,2001-12-31 00:00:00.000,NULL,NULL,71.0000,1,NULL,NULL
95253,186436,Conquest,NULL,2001-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95356,139132,Alien Infestation,NULL,2001-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
95446,78898,Pontifex,NULL,2001-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95725,44876,Blast Lacrosse,NULL,2001-06-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
96052,73551,Atrox,NULL,2001-12-20 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
96294,136517,Evernight,NULL,2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
96438,44886,Tomb Raider Anthology,NULL,2001-10-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
96439,45058,Hot Wheels: Extreme Racing,NULL,2001-11-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
96524,85872,Taiko no Tatsujin Arcade,NULL,2001-02-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
96803,73946,Super Puzzle Fighter II X for Matching Service,NULL,2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
96884,43872,Tear Ring Saga,"There are two protagonists in the game, Runan and Holmes, each with their own army to command. Though the two armies travel separately for the majority of the game, the cross paths at several point of the story, allowing the player to switch allocations of fighters and items amongst the two groups. Runan's story follows a strict set of scenarios where he battles against an enemy empire, while Holme's scenario allows for more freedom, allowing the player to ignore the main scenarios in favor of gathering treasure and increase the army's strength.

The game takes place on an island continent called Riberia, which had long been divided and ruled under four kingdoms. However, these kingdoms were destroyed by the evil Zoa Empire and its devil-worshipping ruler, and the island was starting to regress into a period of instability and darkness. The Rīve Kingdom was one of the four kingdoms of Riberia, and the first protagonist, Runan, is the prince of Razelia; one of the principalities within the kingdom. After the fall of his father's principality, he escaped and went into hiding in a nearby port-town. However, this town also fell into the hands of the Empire, and Runan and Holmes, the prince of another one of the kingdom's principalities, retreat to the newly created Uelt Kingdom with a small contingent of troops. The two receive assistance from the Uelt king, and begin a long journey to destroy the evil empire.",2001-05-24 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
97067,4863,Inspector Gadget: Gadget's Crazy Maze,NULL,2001-06-08 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
97652,9147,Guilty Gear Petit,"The game takes place in 22th century. Scientists developed a new technique that allowed them to merge the DNA of humans and animals, producing powerful creatures known as ""gears"". The characters of the game participate in a tournament, the winner of which would face a gear who went out of control and is threatening to lead a gear rebellion against the humans. The game allows you to play as familiar characters from Guilty Gear series, such as the main hero Sol Badguy, who has a certain connection to the gears, and his rival, the leader of the Holy Knights named Ky Kiske. It also introduces a new character, the nurse Fanny, who fights with a syringe and has a mysterious connection to the genius surgeon, and later serial murderer, Dr. Baldhead. 
 
Guilty Gear Petit is a 2D fighting game. The story mode lets you pick a character and take him/her through a series of fights, while in time attack mode you can choose your opponents freely. The graphics are done in ""super-deformed"" style. The game retains key ingredients of Guilty Gear gameplay, such as building tension in order to execute powerful attacks, combo moves, etc.",2001-01-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
97750,12431,Gilbert Goodmate and the Mushroom of Phungoria,NULL,2001-06-08 00:00:00.000,1,NULL,80.0000,1,NULL,NULL
97901,140313,Judgement Silversword,NULL,2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
98028,71717,Shin Megami Tensei: Devil Children - White Book,NULL,2001-07-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
98156,49732,Minna no Shiiku Series 2: Boku no Kuwagata,NULL,2001-09-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
98475,131581,Medieval Masters Collection,NULL,2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
98645,146545,Max Resistance,NULL,2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
99332,43431,Polaroid Pete,NULL,2001-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
99385,88,Frank Herbert's Dune,NULL,2001-12-14 00:00:00.000,NULL,NULL,50.0000,1,NULL,NULL
99552,70135,Jump Start: Dino Adventure,"Frankie is sent back to the time of the dinosaurs using the Time Machine. He meets a mother pterodactyl, whose eggs have disappeared. Frankie goes on an adventure to help her recover the five lost pterodactyl eggs.",2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
99907,61427,Sammy Suricate,NULL,2001-10-10 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
100164,43273,Theme Park Roller Coaster,NULL,2001-01-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
100228,43812,Kamen Rider: The Bike Race,NULL,2001-11-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
100421,43673,Quake III: Revolution,NULL,2001-03-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
100623,6620,Super Dodge Ball Advance,NULL,2001-03-21 00:00:00.000,3,NULL,NULL,NULL,NULL,NULL
100708,6502,Magical Vacation,NULL,2001-12-07 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
100726,18334,Tennis Masters Series,NULL,2001-11-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
100828,62016,B-17 Gunner: Air War Over Germany,NULL,2001-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
101032,50010,Little Nicky,NULL,2001-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
101033,45810,MTV Sports Skateboarding,NULL,2001-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
101134,50799,Cluedo Chronicles - Fatal Illusion,NULL,2001-01-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
101271,43305,Motor Mayhem,NULL,2001-07-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
101304,8140,Heroes Chronicles: The Sword of Frost,"In The Sword of Frost, a direct sequel to Clash of the Dragons, Gelu, wielder of Armageddon's Blade, sets out to destroy the Sword of Frost. Tarnum, having heard of an ancient prophecy that the meeting of the two swords will bring about the end of the world, struggles to stop Gelu. With the recent chaos after the death of Queen Mutare of Nighon, Tarnum is able to take control over the Dungeon creatures of Nighon who are the only ones who wish to fight Gelu, becoming an Overlord. However, ruling these brutal creatures brings out the darkness in Tarnum.

The Sword of Frost is located in the northern lands of the Vori elves. Gelu is half-Vori, so the elves fight against Tarnum. In addition, Tarnum's own troops are prone to internal conflicts. After being shot with a poisoned arrow by a medusa, Tarnum appoints his saviours,the beholders, Neez, Zarm, and Kilkik as his bodyguards and advisors. They take revenge against the medusas, but Zarm dies in the process.

Kija, the third wife of King Kilgor, also chases Gelu for the Sword of Frost. She plans to steal it from him and give it to her husband so that her son will be named heir to Krewlod. Tarnum cannot convince Kija or Gelu to give up their search, so he decides to gain an edge by adding the Azure Dragons to his army.

Gelu understood that the Sword of Frost could only be destroyed by Armageddon's Blade. However, he didn't know that this could only be done under very delicate circumstances. Tarnum knew that if Gelu were to try to destroy it using only brute force, the cataclysm would occur.

In order to learn more about the Sword of Frost, Tarnum captures Gelu's friend and captain, the dwarf Ufretin. While he does so, he replaces his remaining beholder bodyguard Kilkik with the minotaur Trongar and the medusa Zallisa. Tarnum convinces Ufretin to understand him before allowing the dwarf to return to Gelu. Ufretin buys Tarnum enough time to capture Kija and annihilate her army. However, Gelu soon continues his march toward the city of Volee (where the sword is held).

When Tarnum finally beats Gelu to Volee, he discovers that the Sword of Frost has already been taken by Kija, who had escaped from her dungeon prison a few weeks earlier. In the chronicle's ending scene, Tarnum prays to the Ancestors, ""Please don't let my compassion destroy the world!"" As Heroes IV begins, it is revealed that shortly after the events of The Sword of Frost, Gelu fights Kilgor who now wields the Sword of Frost. Kilgor was about to wage war on all of Antagarich, but he was stopped by Gelu and the Forest Guard. When the two blades meet in battle, they cause an explosion that destroys the world of Enroth. Many of the planet's residents, however, escape through thousands of mysterious portals leading to a new world, Axeoth. This event becomes known as the Reckoning, which leads into Heroes of Might and Magic IV.",2001-06-01 00:00:00.000,3,NULL,NULL,NULL,20.8801,6
